party,date,text,cmp_code,eu_code
43810,201110,The SVP is committed to,NA,NA
43810,201110,for a secure future in freedom and prosperity,601,NA
43810,201110,", for a home worth living in our beautiful Switzerland;",601,NA
43810,201110,"for the Swiss special case with its pillars of sovereignty, direct democracy, perpetual neutrality, federalism and subsidiarity;",601,NA
43810,201110,for limiting immigration so that our Switzerland remains worth living in and we do not have to feel like strangers in our own country; for the,608,NA
43810,201110,protection of private property and privacy;,201,NA
43810,201110,"for a more economical national budget by reducing taxes, fees and charges for all;",414,NA
43810,201110,"for more market and less bureaucracy,",401,NA
43810,201110,for secure jobs in our companies and businesses; for,701,NA
43810,201110,"a foreign policy that is open to the world and self-confident without joining the EU, EEA or NATO;",109,NA
43810,201110,for tougher punishment instead of coddling of criminals and for the deportation of criminal foreigners.,605,NA
43810,201110,"With the introduction of the free movement of persons and the opening of the borders, Switzerland has given up control over immigration.",110,NA
43810,201110,There is hardly a country in the world where so many foreigners live in relation to the native population as in Switzerland.,608,NA
43810,201110,"The consequences for infrastructures, rents, land prices, spatial planning, energy consumption, schools, health care or social services are serious.",608,NA
43810,201110,Percentage of foreigners since 1950,NA,NA
43810,201110,Restore controllability,NA,NA
43810,201110,"Moderate immigration can make sense for a certain period of time and in a certain order of magnitude in order to recruit sufficient workers, especially for the economy.",410,NA
43810,201110,It is important that immigration remains controllable and can be reduced or stopped if necessary.,110,NA
43810,201110,This is no longer the case today.,608,NA
43810,201110,"In the last four years, more than 330,000 more people officially immigrated to Switzerland than emigrated.",608,NA
43810,201110,"If this trend continues in the longer term, the negative consequences will clearly outweigh any positive effects.",608,NA
43810,201110,Around 70% of immigration today comes from EU countries.,110,NA
43810,201110,It can no longer be influenced because of the free movement of persons.,110,NA
43810,201110,"This situation is further aggravated by too easy family reunification from third countries, numerous illegal residents and once again rising asylum figures.",110,NA
43810,201110,"To regain the ability to act, the free movement of persons with the EU and the Schengen Agreement must be reviewed and renegotiated.",110,NA
43810,201110,"Illegal residents must be consistently turned away, and the asylum procedure must be accelerated.",605,NA
43810,201110,The facts:,NA,NA
43810,201110,The consequences of the free movement of persons and open borders are becoming increasingly apparent.,110,NA
43810,201110,"In the last four years, net migration, i.e. the difference between immigration and emigration, amounted to more than 1% of the total population, or, in absolute figures, to an average of more than 83,000 additional persons per year who, on balance, immigrated to Switzerland and live and work here as well as use social services and infrastructure.",110,NA
43810,201110,The annual increase corresponds roughly to the size of the city of St. Gallen.,110,NA
43810,201110,"In just sixty years, the proportion of foreigners in Switzerland has almost quadrupled.",110,NA
43810,201110,"Whereas the proportion of foreigners in 1950 was still 5.9%, by 2010 it had risen explosively to 22%.",110,NA
43810,201110,Tendency further increasing!,110,NA
43810,201110,None of our immediate neighbors has as high a proportion of foreigners as our country.,110,NA
43810,201110,The Federal Statistical Office has shown where this development will lead with its scenarios for population development in Switzerland.,110,NA
43810,201110,"Depending on the scenario, there could be up to around 10 million people living in Switzerland in 2035.",110,NA
43810,201110,The SVP demands:,NA,NA
43810,201110,Immigration must again be controlled and sensibly limited.,110,NA
43810,201110,The free movement of persons with the EU and the Schengen Agreement must be renegotiated.,110,NA
43810,201110,"The negative effects of the free movement of persons and unrestrained immigration on rents, land prices, spatial planning and infrastructures, schools, unemployment and social services must be disclosed.",110,NA
43810,201110,Persons residing illegally in Switzerland and criminal foreigners are to be expelled.,605,NA
43810,201110,The asylum procedure must be accelerated.,605,NA
